,장르,제목,좋아요,별점,정식연재
4033,순정,여우비 전설,982,8.92,0
4034,순정,폭군의 궁전청소부,"2,334",9.84,0
4035,순정,Princess of Dream,"8,358",9.85,0
4036,순정,나 좀 내버려둬!,789,9.68,0
4037,순정,꿀벌과 아카시아,123,9.75,1
4038,순정,비공략 캐릭터를 공략하는 방법,"1,451",9.25,0
4039,순정,해피엔딩을 위하여,920,9.44,0
4040,순정,천사에게는 날개가 없다,"1,602",9.87,0
4041,순정,"그대 곁으로,",225,7.97,0
4042,순정,산타라떼(Santa Latte),782,9.86,0
4043,순정,EQ,"1,353",9.77,0
4044,순정,라스가에!,"1,657",9.89,0
4045,순정,천화,452,9.83,0
4046,순정,안단테,"2,222",9.76,0
4047,순정,알바생 노미래,"1,615",9.36,0
4048,순정,현피뜨던사이,556,9.62,0
4049,순정,무감각자들,"1,648",9.62,0
4050,순정,빨간 물고기,"1,382",9.89,0
4051,순정,밝은미래,"1,157",9.82,0
4052,순정,미호의 첫사랑,680,8.98,0
4053,순정,14년 만에 핀 해바라기,376,9.71,0
4054,순정,두 번째 문리버,"1,254",9.77,0
4055,순정,CAFE_쉬어가게,"1,752",9.78,0
4056,순정,나의 일본인 친구,502,9.79,0
4057,순정,꽃보다 찬란한,656,9.76,0
4058,순정,로맨틱 마블링,140,9.53,0
4059,순정,오늘부터 파릇파릇!,329,9.84,0
4060,순정,기생하는 심장,262,9.86,0
4061,순정,쏘 판타지,"1,300",9.87,0
4062,순정,보글보글챱챱,565,9.8,0
4063,순정,판타지를 기대하지마,405,9.84,0
4064,순정,사랑사랑사랑,494,9.84,0
4065,순정,영웅 소녀,529,9.15,0
4066,순정,썸라대왕,549,9.55,0
4067,순정,비밀의 화분,"1,203",9.61,0
4068,순정,자게 해줘!,334,9.51,0
4069,순정,장르 섞인 만화,757,9.75,0
4070,순정,연애문학,622,9.59,0
4071,순정,그곳에우리가있었다,981,9.7,0
4072,순정,유리구두의 비밀,"1,325",9.76,0
4073,순정,노바,"2,496",9.83,0
4074,순정,러브라이터,"1,270",9.87,0
4075,순정,행복을 찾다.,"1,509",9.71,0
4076,순정,환상법사,510,9.46,0
4077,순정,손근손근,277,8.7,0
4078,순정,종이를 주웠다,"1,292",9.65,0
4079,순정,"77년생, 열아홉",526,9.62,0
4080,순정,니사정 내사정,838,9.21,0
4081,순정,망월선녀설화,"1,374",8.95,0
4082,순정,루벤스와푸생,453,9.27,0
4083,순정,숲속마을 친구들,"1,437",9.87,0
4084,순정,이온,"1,450",9.73,0
4085,순정,그녀의 시크릿 사운드,681,9.82,0
4086,순정,폭렬!! 극강초맹반,952,9.66,0
4087,순정,내게 거짓말을 해봐,433,8.73,0
4088,순정,어쩌지 남여,"2,236",9.79,0
4089,순정,잭(J.a.c.k),"1,100",9.2,0
4090,순정,공원여행,246,9.16,0
4091,순정,두세기,70,9.74,0
4092,순정,이만오천원이야기,194,9.85,0
4093,순정,여자가 더 좋아하는 연애,"4,509",9.85,0
4094,순정,휘슬링,640,9.53,0
4095,순정,불가능한 연애,"2,126",9.86,0
4096,순정,사랑해요 누나..,640,9.82,0
4097,순정,어느새스며든,684,9.59,0
4098,순정,여도지죄,"2,593",9.83,0
4099,순정,아이들의404,"1,590",9.87,0
4100,순정,슬로우템포,335,9.75,0
4101,순정,기다림의 미학,558,9.54,0
4102,순정,사랑비,234,8.52,0
4103,순정,용사 신드롬!,409,9.57,0
4104,순정,좀비의 순정,108,9.51,0
4105,순정,피지 않는 꽃,680,9.83,0
4106,순정,썸씽,"1,610",9.86,0
4107,순정,전지적 악녀 시점,319,8.81,0
4108,순정,백조의 호수,597,9.8,0
4109,순정,성장호르몬,"1,629",9.81,0
4110,순정,시선의차이,384,9.44,0
4111,순정,천개의 소원,"9,970",9.86,0
4112,순정,마피아 게임,"1,596",9.85,0
4113,순정,멋지다고 해줘!,108,9.45,0
4114,순정,향기를 입다,103,9.35,0
4115,순정,사람사이,104,9.53,0
4116,순정,진짜 다 이루어줘,660,9.14,0
4117,순정,봄여름가을겨울 떡집,"1,222",9.75,0
4118,순정,얼짱의 이중생활,405,9.79,0
4119,순정,미녀와 마녀,70,9.53,0
4120,순정,난 너의 운명,516,9.83,0
4121,순정,사랑은 햄스터를 타고,"2,103",9.85,0
4122,순정,"참아줘요, 마리안느!",322,9.41,0
4123,순정,바다다람지 육지상어,189,9.09,0
4124,순정,다시 만나요,129,9.21,0
4125,순정,시월의 로맨스,262,9.14,0
4126,순정,철수는영희를사랑해,162,9.86,0
4127,순정,살신성인,"37,352",9.85,0
4128,순정,히 러브즈 미,133,9.52,0
4129,순정,애플파이,152,9.64,0
4130,순정,딸기와 밀크티,"1,844",9.74,0
4131,순정,그녀의 첫사랑,101,9.49,0
4132,순정,너의 HEART를 나에게 줄래?,593,9.85,0
4133,순정,다 정한 꿈,382,9.73,0
4134,순정,아씨와 나,703,9.86,0
4135,순정,차원이동전문 환상부동산,266,9.78,0
4136,순정,원스 인 어 블루문,439,9.81,0
4137,순정,실,"8,250",9.85,0
4138,순정,4번째 세계,144,9.59,0
4139,순정,내 소울메이트는 어디있을까,808,9.87,0
4140,순정,신수의 주인,"2,541",9.82,0
4141,순정,아름다운 개새끼,"2,530",9.85,0
4142,순정,그녀는 흡!혈귀,105,9.83,1
4143,순정,레이디 프로젝트,"4,961",9.86,0
4144,순정,동양의 색,211,9.78,0
4145,순정,비아이 단편집 알콩달콩,113,9.85,0
4146,순정,널 마주할 용기눈,371,9.15,0
4147,순정,벨시토,284,9.77,0
4148,순정,시궁쥐구멍,136,9.79,0
4149,순정,샌드위치를 먹다,356,9.62,0
4150,순정,시나브로 너에게,128,9.66,0
4151,순정,왕자님을 인터뷰하는 법,"1,000",9.85,0
4152,순정,변기통 로맨스,"1,259",9.81,0
4153,순정,"Please Me, Please","1,163",9.78,0
4154,순정,메모리즈 레인,195,9.86,0
4155,순정,아빠를 찾습니다.,81,9.79,1
4156,순정,독신으로 살겠다,64,9.73,1
4157,순정,여름의 퀄리아,116,9.16,0
4158,순정,그들의 사정,116,9.0,0
4159,순정,blooming(블루밍),"1,219",9.87,0
4160,순정,우렁이라도 좋아,"1,462",9.82,0
4161,순정,못난오리,231,9.84,0
4162,순정,몽유병,204,9.72,0
4163,순정,스톰힐 다이어리,782,9.86,0
4164,순정,이런 카페 처음이야,444,9.87,0
4165,순정,달달한 러브컬렉션,"1,047",9.83,0
4166,순정,무토 (Muto),70,9.7,0
4167,순정,오빠의향기,"1,072",9.85,0
4168,순정,그녀 찾아 삼만리,449,9.71,0
4169,순정,애플시나몬,"1,898",9.86,0
4170,순정,홈스위트홈,258,9.83,0
4171,순정,일리티이아의 심장,69,9.8,0
4172,순정,미백클럽,190,9.68,0
4173,순정,The Masque,100,9.81,0
4174,순정,너라면 알까?,576,9.86,0
4175,순정,너에게는 그저그런,50,9.86,0
4176,순정,외모윤리,191,9.85,0
4177,순정,브리스크 펄데이즈,130,9.01,0
4178,순정,우리는 우연히 그리고,141,9.85,0
4179,순정,흉터,326,9.86,0
4180,순정,솔로가 하는 연애,111,9.69,0
4181,순정,인간의 조건,611,9.87,0
4182,순정,요괴의 순정만화,34,9.58,0
4183,순정,블로섬 데이즈,54,9.8,0
4184,순정,김강우이야기,86,9.78,0
4185,순정,L.C.S.F,80,9.81,0
4186,순정,세 개의 달,100,9.55,0
4187,순정,뮤지션,64,9.8,0
4188,순정,진지 드셨어요?,"1,611",9.76,0
4189,순정,비비디 바비디 덕,305,9.82,0
4190,순정,4층복도끝천국,"5,231",9.86,0
4191,순정,단편 시리즈,19,9.75,0
4192,순정,천연(天緣),257,9.78,0
4193,순정,달콤한 계절,355,9.36,0
4194,순정,"소년, 남자의 이름으로",57,9.83,0
4195,순정,다른 세상 소년,48,9.55,0
4196,순정,"소년,소녀에게 묻는다.",49,9.45,0
4197,순정,인생 삼파전,87,9.74,0
4198,순정,힐데르트 캐슬,57,9.42,0
4199,순정,사랑후愛,31,9.77,0
4200,순정,새벽소리가 들린다,696,9.7,0
4201,순정,황태자의 하루,45,9.84,0
4202,순정,유 다아 이야기,62,9.84,0
4203,순정,블랙스완을 위한 변명,"1,420",9.86,0
4204,순정,마지막 피터팬,"1,523",9.85,0
4205,순정,seedling,52,9.83,0
4206,순정,상냥들,"1,223",9.74,0
4207,순정,루나 온 더 스카이,34,9.79,0
4208,순정,Ah!저이야기,31,9.74,0
4209,순정,천사라네,504,9.81,0
4210,순정,은퇴한 히어로,314,9.85,0
4211,순정,아더스 (others),66,9.78,0
4212,순정,사랑의 기술,387,9.66,0
4213,순정,나만 모르는 이야기,85,9.78,0
4214,순정,두근거려요,"3,896",9.85,1
4215,순정,카이제리온 (KAIXERION),156,9.51,0
4216,순정,루비노(Rubino),28,9.71,0
4217,순정,익스플로러,23,9.72,0
4218,순정,애플 다이너마이트,60,9.78,0
4219,순정,심해의 조각들,160,9.79,0
4220,순정,잡았다,21,9.69,0
4221,순정,"앵두야, 연애하자",30,9.85,0
4222,순정,디바인 안드로메다,61,9.86,0
4223,순정,오늘의 온도,583,9.85,0
4224,순정,굿 마이 베리 파파.,22,9.75,0
4225,순정,비 그리고...[리뉴얼],12,9.68,0
4226,순정,나비가 나타났다,27,9.71,0
4227,순정,에잇 뿔,340,9.82,0
4228,순정,"나비, 물고기",264,9.81,0
4229,감성,싱글맘맘이야,"3,860",9.94,0
4230,감성,느린한끼,"3,247",9.85,0
4231,감성,하얀 하늘 꽃구름,"4,163",9.91,0
4232,감성,생각보다 잘 자랐습니다,"1,941",9.88,0
4233,감성,아오링도쿄,"3,069",9.89,0
4234,감성,너와 가까워지는 거리,"4,955",9.67,0
4235,감성,깜빡깜빡,"3,404",9.9,0
4236,감성,나랑노랑~이제는 괜찮은 이야기,"1,605",9.91,0
4237,감성,마롱의 마카롱,"4,679",9.86,0
4238,감성,누들트럭,796,9.22,0
4239,감성,오무라이스 프로젝트,"1,086",9.58,0
4240,감성,원래부터 아무것도 없었던 세계,"1,532",9.8,0
4241,감성,오늘을 담다.,"3,962",9.89,0
4242,감성,육아도 경력이 될 수 있다면,223,9.71,0
4243,감성,CMYK,"4,583",9.12,0
4244,감성,방구석수필,"1,422",9.9,0
4245,감성,오늘도 분홍했분홍,"4,412",9.85,0
4246,감성,김작가의 오춘기 그림일기,"1,064",9.84,0
4247,감성,쿤도덥브라더스,"2,025",9.88,0
4248,감성,이딴여행,"1,363",9.76,0
4249,감성,꿀꾸리? 꿈꾸리! - 시즌 2,721,8.67,0
4250,감성,우주n은하,"2,548",9.87,0
4251,감성,모두의 단편선,"1,608",9.84,0
4252,감성,전염소녀,"4,641",9.86,0
4253,감성,반오십부터 그림일기,751,9.85,0
4254,감성,당신의 쓸모,385,9.64,0
4255,감성,육식 토끼,"1,284",9.8,0
4256,감성,나를 찾아줘,"1,359",8.13,0
4257,감성,오늘도 냥냥냥♪,"2,363",9.87,0
4258,감성,봉산코믹스,"2,914",9.78,0
4259,감성,백온더트랙,207,8.67,0
4260,감성,사자머리와호깜대,251,9.77,0
4261,감성,너의 뒤에서,328,9.6,0
4262,감성,분홍분홍해,"16,264",9.85,0
4263,감성,모노톤 책꽂이,255,9.27,0
4264,감성,"잘가, 좋은 아침이야","24,388",9.87,0
4265,감성,위 아 애니멀스,"8,853",9.87,0
4266,감성,연놈,"42,150",9.85,1
4267,감성,페툰 (People and People Toon),"25,056",9.77,0
4268,감성,자살방지위원회,"2,992",9.9,0
4269,감성,니나 내나,27,9.54,0
4270,감성,내일,"9,855",9.89,1
4271,감성,단짠남녀,954,9.88,0
4272,감성,미래의너에게,"11,690",9.89,0
4273,감성,제임스 널 저주해 그리고 사랑해,"1,250",9.66,0
4274,감성,버기버그,"3,673",9.86,0
4275,감성,아싸라비아,"5,774",9.86,0
4276,감성,위치파이와 미드나잇주스,"19,743",9.84,0
4277,감성,이별에서 우리는,730,9.86,0
4278,감성,나나의 교환학생이야기,"2,856",9.88,0
4279,감성,낭랑 18세,"5,074",9.85,0
4280,감성,하늘에 핀 동백꽃,"11,209",9.88,0
4281,감성,너도 날 좋아해줬으면,439,9.88,0
4282,감성,고냥고냥,"10,826",9.9,0
4283,감성,언원티드,"2,564",9.84,1
4284,감성,시간이 머문 집,"9,163",9.89,0
4285,감성,나의 작은 여우별,"11,182",9.9,0
4286,감성,사랑니(confused),"2,631",9.86,0
4287,감성,누나 한입만화,"3,163",9.9,0
4288,감성,여대생의 정석,"2,793",9.87,0
4289,감성,떡볶이 가게 아가씨,"1,441",8.66,0
4290,감성,그냥조금불편할뿐인데,"5,409",9.88,0
4291,감성,나도 예쁘고 싶다,"3,214",9.79,0
4292,감성,연애 못하는 여자,"4,043",9.82,0
4293,감성,매일 참는 남자,"2,132",9.62,0
4294,감성,꽃샘바람,11,9.33,0
4295,감성,파블(fable),"6,834",9.85,0
4296,감성,좋은날,"2,374",9.83,0
4297,감성,슬픔을 먹는 남자,"8,739",9.89,0
4298,감성,달콤포근 베이커리,474,9.79,0
4299,감성,DJ 카일하우스,"9,158",9.84,0
4300,감성,비행소년,"6,103",9.89,0
4301,감성,치와와의 오후,"7,423",9.9,0
4302,감성,누군가의 이야기,"2,162",9.87,0
4303,감성,"4월,벚꽃 우리들","4,855",9.89,0
4304,감성,행복을 입혀 드립니다,"3,101",9.89,0
4305,감성,일상 로맨스,"1,858",9.85,0
4306,감성,협주곡,"2,635",9.88,0
4307,감성,데일리 프랑스,973,9.89,0
4308,감성,당신은 왼손을 모른다,"2,239",9.87,0
4309,감성,은근 짜릿해,"4,517",9.84,0
4310,감성,바닷속의 춘향,"4,838",9.78,0
4311,감성,마녀가 잠든 사이에,790,9.86,0
4312,감성,차가움에게 은총을,768,9.83,0
4313,감성,사나울,730,9.85,0
4314,감성,숲,"6,197",9.9,0
4315,감성,시큼새큼,276,9.84,1
4316,감성,땅 보고 걷는 아이,"2,534",9.88,1
4317,감성,1인용 기분,"7,459",9.87,1
4318,감성,박하 이야기,"2,376",9.89,0
4319,감성,혼자를 기르는 법,"1,865",9.85,0
4320,감성,반짝반짝 빛나는,"4,815",9.89,0
4321,감성,마음과 마법의 반비례,"2,642",9.88,0
4322,감성,아빠 내일은 뭐하고 놀까?,913,9.78,0
4323,감성,블루믹 (BlueMIC),"11,149",9.88,0
4324,감성,나만 아는 사랑,307,9.85,0
4325,감성,병,"1,080",9.78,1
4326,감성,나주금입니다(너에게만 보이는),570,9.87,1
4327,감성,네가 머무는 자리,"1,799",9.83,0
4328,감성,마녀 어머니와 좀비 아들,950,9.85,0
4329,감성,너와 나의 90일,"1,716",9.85,0
4330,감성,그래도 괜찮을까?,"1,146",9.69,0
4331,감성,B텐더,"1,639",9.8,0
4332,감성,푸므로 달려와,"6,030",8.83,0
4333,감성,유사소년소녀,216,9.88,0
4334,감성,미모(美母)를 찾아서,"1,732",9.88,0
4335,감성,도시소녀 귀농기,"2,813",9.81,0
4336,감성,너의 나날,"5,175",9.88,0
4337,감성,그남자의네일공간,"4,195",9.74,0
4338,감성,오버사이즈러브,"2,828",9.73,0
4339,감성,오늘의 컨셉,"1,494",9.52,0
4340,감성,심박수1280,789,9.72,0
4341,감성,어린공주,"1,112",9.89,0
4342,감성,상냥한 녀석들,840,9.55,0
4343,감성,오리씨와 이글군,"1,802",9.85,0
4344,감성,개천사,882,9.89,0
4345,감성,도시남녀제주라이프,"2,205",9.67,0
4346,감성,마녀는 그렇게 죽었다,"1,154",9.84,0
4347,감성,새벽에 듣는 만화,"1,191",9.86,0
4348,감성,존버닥터,"1,608",9.75,0
4349,감성,달과 바다와 관찰자,"2,550",9.87,0
4350,감성,비트윈,"3,741",9.78,0
4351,감성,주부 1.5단,"1,586",9.84,0
4352,감성,단편들,"2,744",9.9,0
4353,감성,누나가 돌아왔다!,240,9.77,0
4354,감성,지금은 가난중,755,9.86,0
4355,감성,1인칭 외국인 시점,"1,608",9.9,0
4356,감성,같이 꽃길 걸을까요?,"1,563",9.68,0
4357,감성,향기방기 연애일기,"1,956",9.65,0
4358,감성,인생팔이청년,"3,132",9.85,0
4359,감성,급식이조아,"2,789",8.83,0
4360,감성,블루 블로썸,492,9.63,0
4361,감성,내 신랑은 구미호,"1,446",9.47,0
4362,감성,미합중국 생존실태 보고서,890,9.82,0
4363,감성,악마의 육아일기,"3,430",9.83,0
4364,감성,여대생 차오름의 천사,"1,171",9.89,0
4365,감성,제 소원을 들어주세요!,"4,824",9.9,0
4366,감성,그대와 청춘,959,9.84,0
4367,감성,희망사항,"1,410",9.86,0
4368,감성,대작으로 가는 길,"1,406",9.87,0
4369,감성,별똥별이 떨어졌다,"2,967",9.87,0
4370,감성,꼬매,"6,083",9.75,0
4371,감성,흐려지지만 선명하게,"1,205",9.68,0
4372,감성,저승탈출 넘버원,173,9.23,0
4373,감성,우리는 예상치 못하게,"3,442",9.9,0
4374,감성,소녀 연대기,721,9.63,1
4375,감성,아파지는 중입니다,596,9.74,0
4376,감성,(구)신의 태궁,261,9.85,0
4377,감성,환상여행,190,9.89,0
4378,감성,그녀의 버킷리스트,476,9.86,1
4379,감성,오늘도 먹음머금,"1,620",9.89,0
4380,감성,우리부부는개발개발해,525,9.85,0
4381,감성,투애니스(20's),"2,229",9.52,0
4382,감성,나비 이야기,917,9.9,0
4383,감성,웰시네 부부에세이,"2,897",9.59,0
4384,감성,청부업자와 소년의 이야기,841,9.88,0
4385,감성,"스물 다섯, 어디로 가야 하죠?","4,293",9.86,0
4386,감성,"비차의 캘리툰, 첫 단추","1,767",9.85,0
4387,감성,"사랑을,너에게","3,142",9.89,0
4388,감성,바다의 끝에는 언제나 그 아이들이 있었다.,"2,138",9.89,0
4389,감성,그래도 하루는,"2,382",9.87,0
4390,감성,개인적인택시,"1,996",9.89,0
4391,감성,중독연구소,"3,037",9.58,1
4392,감성,폐급 공무원,139,9.55,0
4393,감성,컬러풀 아이덴티티,713,9.64,0
4394,감성,고양이와 집사,821,9.74,0
4395,감성,동물화실,"1,783",9.9,0
4396,감성,니하오복고,"3,688",9.89,0
4397,감성,연애학,847,9.32,0
4398,감성,날개 있는 천사 천씨청년,737,9.88,0
4399,감성,하제,"1,203",9.87,0
4400,감성,프리즘,"1,455",9.82,0
4401,감성,너를 그리다,132,9.64,0
4402,감성,따뜻한 나의 코코,"2,738",9.89,0
4403,감성,베트남 프렌즈 여행기,"3,166",9.86,0
4404,감성,프로짝사랑러,105,9.56,0
4405,감성,루크벨라의 우아한인생,"2,188",9.87,0
4406,감성,채소담,398,9.71,0
4407,감성,어느 남고생의 하루,"1,313",9.88,0
4408,감성,헬로사이공,674,9.88,0
4409,감성,숨비,"2,560",9.82,0
4410,감성,살랑이는 하루,463,9.75,0
4411,감성,이왕이면 감사,"1,542",9.76,0
4412,감성,오롯이 당신을 위한 식탁,"1,024",9.77,0
4413,감성,루미인싸이드,"2,067",9.86,0
4414,감성,신세기 단편 동화,"1,668",9.88,0
4415,감성,스푸키 멜로디,"2,563",9.88,0
4416,감성,엘리자벳 데일리,"1,017",9.81,0
4417,감성,잘지내나요?,775,9.8,0
4418,감성,아이돌 Dis토피아,625,9.74,0
4419,감성,아무 마을 대잔치,795,9.86,0
4420,감성,해피엔딩을 위하여,920,9.44,0
4421,감성,Deep Blue,"1,238",9.87,0
4422,감성,페탈(쥬브나일스),828,9.85,0
4423,감성,악마를 찾는 사람들,112,9.53,0
4424,감성,도사님 도사님,376,9.32,0
4425,감성,그리고 우울증,654,9.86,0
4426,감성,뷰티풀 맨,621,9.77,0
4427,감성,지구와 사람과 동물,"5,966",9.88,0
4428,감성,소시민,"2,229",9.88,0
4429,감성,더 키친 부오노,242,9.74,0
4430,감성,우울의 바다,472,9.46,0
4431,감성,CAFE_쉬어가게,"1,752",9.78,0
4432,감성,나의 일본인 친구,502,9.79,0
4433,감성,한글을 그리다.,801,9.84,0
4434,감성,"오늘,응","1,030",9.78,0
4435,감성,뜨뜨미지근한,"1,918",9.86,0
4436,감성,나는엄마다,209,9.83,0
4437,감성,보통의 외톨이,895,9.87,0
4438,감성,수채화 다이어리,"1,285",9.61,0
4439,감성,남겨진 것들의,"1,436",9.72,0
4440,감성,아무래도 좋은,188,9.88,0
4441,감성,다섯개의이름,260,9.76,0
4442,감성,돌레인더시티,"1,283",9.83,0
4443,감성,행복을 찾다.,"1,509",9.71,0
